\nدر دسترس,برنامه نویسی بک اند, همه,adnroid studio, android, java, اندروید, جاوا,default,no-teacher,60 ساعت,گواهی نامه بین المللی معتبر قابل ترجمه,فارسی,true,حضوری,0,10785,پایتون جامع,3989,https://itech-co.ir/wp-content/uploads/2018/11/android.jpg,default,no-teacher,builder,wp-post,3.21.5,[{"id":"a91d61","elType":"section","settings":{"animation":"none","gap":"no"},"elements":[{"id":"29c023ae","elType":"column","settings":{"_column_size":100,"_inline_size":null,"column_sticky_offset":50,"scroll_y":-80},"elements":[{"id":"3131e2e8","elType":"section","settings":[],"elements":[{"id":"68a87d35","elType":"column","settings":{"_column_size":100,"_inline_size":null},"elements":[{"id":"7a83b65f","elType":"widget","settings":{"title":"\u062f\u0631 \u0627\u06cc\u0646 \u062f\u0648\u0631\u0647 \u0686\u0647 \u0622\u0645\u0648\u0632\u0634 \u062f\u0627\u062f\u0647 \u0645\u06cc \u0634\u0648\u062f\u061f","header_size":"h3","typography_typography":"custom","typography_font_size":{"unit":"px","size":24,"sizes":[]},"typography_font_weight":"900"},"elements":[],"widgetType":"heading"},{"id":"4a59691d","elType":"widget","settings":{"editor":"<p>\u0622\u0645\u0648\u0632\u0634 \u0632\u0628\u0627\u0646 \u0628\u0631\u0646\u0627\u0645\u0647 \u0646\u0648\u06cc\u0633\u06cc \u062c\u0627\u0648\u0627 \u0648 \u0645\u0642\u062f\u0645\u0627\u062a\u06cc \u0627\u0646\u062f\u0631\u0648\u06cc\u062f.<\/p><p>\u062f\u0631 \u0627\u06cc\u0646 \u062f\u0648\u0631\u0647 \u0634\u0645\u0627 \u0628\u0627 \u0627\u0635\u0648\u0644 \u0632\u0628\u0627\u0646\u00a0 \u0628\u0631\u0646\u0627\u0645\u0647 \u0646\u0648\u06cc\u0633\u06cc \u062c\u0627\u0648\u0627 \u0648 \u062a\u0648\u0627\u0646\u0627\u06cc\u06cc \u062d\u0644 \u0645\u0633\u0623\u0644\u0647 \u0645\u0631\u0628\u0648\u0637\u0647 \u0645\u06cc\u0634\u0648\u06cc\u062f.<\/p><p>\u00a0\u0627\u0646\u062c\u0627\u0645 \u067e\u0631\u0648\u0698\u0647 \u0647\u0627\u06cc \u0645\u062a\u0646\u0648\u0639.<\/p>"},"elements":[],"widgetType":"text-editor"}],"isInner":true}],"isInner":true},{"id":"2f692dce","elType":"widget","settings":{"editor":"<h4 class=\"vc_custom_heading\""><strong>\u067e\u06cc\u0634 \u0646\u06cc\u0627\u0632 \u0647\u0627\u06cc \u0627\u06cc\u0646 \u062f\u0648\u0631\u0647 \u0622\u0645\u0648\u0632\u0634\u06cc<\/strong><\/h4><div class=\""wpb_text_column wpb_content_element \""><div class=\""wpb_wrapper\"">\u0622\u0634\u0646\u0627\u06cc\u06cc \u06a9\u0627\u0645\u0644 \u0628\u0627 \u06cc\u06a9 \u0632\u0628\u0627\u0646 \u0628\u0631\u0646\u0627\u0645\u0647 \u0646\u0648\u06cc\u0633 (\u062a\u0631\u062c\u06cc\u062d\u0627 \u067e\u0627\u06cc\u062a\u0648\u0646) \u0648 \u0647\u0645\u0686\u0646\u06cc\u0646 \u0634\u0626 \u06af\u0631\u0627\u06cc\u06cc.<\/div><\/div>""},elements"":[],widgetType"":""text-editor""},{""id"":""9545cf2"",elType"":""widget"",settings"":{""image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":""\u0622\u0634\u0646\u0627\u06cc\u06cc \u0628\u0627 \u0627\u0635\u0648\u0644 \u0627\u0648\u0644\u06cc\u0647 \u0628\u0631\u0646\u0627\u0645\u0647 \u0646\u0648\u06cc\u0633\u06cc "",subtitlelesson"":""\u06a9\u0627\u0631\u0628\u0631\u062f \u0647\u0627 \u0648 \u062a\u0639\u0631\u06cc\u0641 \u0627\u0628\u0632\u0627\u0631 \u0647\u0627\u06cc \u0628\u0631\u0646\u0627\u0645\u0647 \u0646\u0648\u06cc\u0633\u06cc"",lessons_list"":[{""subtitlelesson"":""\u062a\u0626\u0648\u0631\u06cc \u0647\u0627\u06cc \u0645\u0631\u0628\u0648\u0637\u0647"",subtitlelesson_sub"":""\u06a9\u0627\u0631\u0628\u0631\u062f \u0647\u0627 \u0648 \u0628\u062e\u0634 \u0647\u0627\u06cc \u0645\u062e\u062a\u0644\u0641"",icon"":""fa fa-code"",label_lesson"":""sound"",_id"":""8671258"",private_lesson"":""yes""},{""subtitlelesson"":""\u0646\u0635\u0628IDE "",subtitlelesson_sub"":""\u0646\u0635\u0628 \u0627\u0648\u0644\u06cc\u0646 \u0645\u062d\u06cc\u0637 \u0628\u0631\u0627\u06cc \u0628\u0631\u0646\u0627\u0645\u0647 \u0646\u0648\u06cc\u0633\u06cc"",icon"":""fa fa-code"",label_lesson"":""sound"",_id"":""6046cd7"",private_lesson"":""yes""}],scroll_y"":-80,_animation"":""fadeInUp""},elements"":[],widgetType"":""lessons""},{""id"":""119b2f39"",elType"":""widget"",settings"":{""lessons_list"":[{""label_lesson"":""lecture"",subtitlelesson"":""\u0645\u0639\u0631\u0641\u06cc \u0627\u0646\u0648\u0627\u0639 \u0645\u062a\u063a\u06cc\u0631 \u0647\u0627 \u0648 \u06a9\u0627\u0631\u0628\u0631\u062f \u0647\u0631\u06a9\u062f\u0627\u0645"",icon"":""fa fa-code"",_id"":""0f3079a"",private_lesson"":""yes""},{""label_lesson"":""practice"",private_lesson"":""yes"",subtitlelesson"":""print \u0648 \u062d\u0627\u0644\u062a \u0647\u0627\u06cc \u0645\u062e\u062a\u0644\u0641"",_id"":""2e3482e"",icon"":""fa fa-code""}],image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":""\u0627\u0646\u0648\u0627\u0639 \u0645\u062a\u063a\u06cc\u0631 \u0647\u0627 \u062f\u0631 java"",scroll_y"":-80,_animation"":""fadeInUp""},elements"":[],widgetType"":""lessons""},{""id"":""4d600892"",elType"":""widget"",settings"":{""image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":"" \u062d\u0644\u0642\u0647 \u0648 \u0634\u0631\u0637"",subtitlelesson"":""do-while , switch case , for , while , if , else"",lessons_list"":[{""subtitlelesson"":""\u0627\u0646\u0648\u0627\u0639 \u062d\u0644\u0642\u0647 \u0647\u0627\u06cc \u062a\u06a9\u0631\u0627\u0631"",subtitlelesson_sub"":""for and while"",icon"":""fa fa-code"",label_lesson"":""lecture"",_id"":""8671258"",private_lesson"":""yes""},{""subtitlelesson"":""\u0633\u0627\u062e\u062a\u0627\u0631 \u0647\u0627\u06cc \u0634\u0631\u0637\u06cc"",subtitlelesson_sub"":""if,else,elif,..."",icon"":""fa fa-code"",label_lesson"":""lecture"",_id"":""6046cd7"",private_lesson"":""yes""},{""subtitlelesson"":""\u06a9\u0627\u0631 \u0628\u0627 \u0646\u0648\u0634\u062a\u0647\u200c\u0647\u0627 \u0648 \u0645\u0642\u0627\u0644\u0627\u062a \u0633\u0627\u06cc\u062a"",subtitlelesson_sub"":""\u0627\u0646\u0648\u0627\u0639 \u0646\u0648\u0634\u062a\u0647 \u0648 \u062d\u0627\u0644\u062a \u0647\u0627\u06cc \u0627\u0646\u062a\u0634\u0627\u0631 \u0645\u0637\u0627\u0644\u0628"",icon"":""fa fa-wordpress"",label_lesson"":""free"",_id"":""f951bee"",private_lesson"":""yes""}],scroll_y"":-80,_animation"":""fadeInUp""},elements"":[],widgetType"":""lessons""},{""id"":""70c3dd8d"",elType"":""widget"",settings"":{""lessons_list"":[{""label_lesson"":""lecture"",private_lesson"":""yes"",subtitlelesson"":""indexing"",_id"":""2e3482e"",icon"":""fa fa-code""},{""_id"":""3fe1c4c"",private_lesson"":""yes"",subtitlelesson"":""\u067e\u06cc\u0645\u0627\u06cc\u0634 \u062f\u0631 \u0622\u0631\u0627\u06cc\u0647"",icon"":""fa fa-code""},{""_id"":""5ffb4bd"",private_lesson"":""yes"",subtitlelesson"":""\u06a9\u0627\u0631 \u0628\u0627 \u0622\u0631\u0627\u06cc\u0647 \u0648 \u06a9\u0627\u0631\u0628\u0631\u062f \u0647\u0627\u06cc \u0622\u0646"",icon"":""fa fa-code""}],image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":""\u0622\u0631\u0627\u06cc\u0647 \u0647\u0627"",scroll_y"":-80,_animation"":""fadeInUp""},elements"":[],widgetType"":""lessons""},{""id"":""234a40ca"",elType"":""widget"",settings"":{""image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":""\u062a\u0648\u0627\u0628\u0639 \u0648 \u0645\u062a\u062f \u0647\u0627"",subtitlelesson"":""\u0627\u0646\u0648\u0627\u0639 \u062a\u0648\u0627\u0628\u0639 \u062f\u0631 \u062c\u0627\u0648\u0627 \u0647\u0645\u0631\u0627\u0647 \u0628\u0627 \u062d\u0644 \u0645\u0633\u0626\u0644\u0647"",lessons_list"":[{""subtitlelesson"":""\u062a\u0648\u0627\u0628\u0639 \u062f\u0631 \u062c\u0627\u0648\u0627 "",icon"":""fa fa-code"",label_lesson"":""lecture"",private_lesson"":""yes"",_id"":""445cd9b""},{""_id"":""74daa38"",private_lesson"":""yes"",subtitlelesson"":""public , static , void"",icon"":""fa fa-code""}],scroll_y"":-80,_animation"":""fadeInUp""},elements"":[],widgetType"":""lessons""},{""id"":""6de7d8f"",elType"":""widget"",settings"":{""image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":""\u0634\u0631\u0648\u0639 \u06a9\u0627\u0631 \u0628\u0627 android"",subtitlelesson"":""android studio"",lessons_list"":[{""subtitlelesson"":""\u0646\u0635\u0628 \u0648 \u0631\u0627\u0647 \u0627\u0646\u062f\u0627\u0632\u06cc android studio"",icon"":""fa fa-code"",label_lesson"":""lecture"",_id"":""6046cd7"",private_lesson"":""yes""},{""subtitlelesson"":""\u06a9\u0627\u0631 \u0628\u0627 \u0645\u062d\u06cc\u0637 \u0628\u0631\u0646\u0627\u0645\u0647"",icon"":""fa fa-code"",label_lesson"":""lecture"",private_lesson"":""yes"",_id"":""23019de""},{""subtitlelesson"":""gradle \u0648 SDK"",icon"":""fa fa-code"",label_lesson"":""lecture"",private_lesson"":""yes"",_id"":""37c58e6""}],scroll_y"":-80,_animation"":""fadeInUp""},elements"":[],widgetType"":""lessons""},{""id"":""43d394c3"",elType"":""widget"",settings"":{""image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":""\u0634\u06cc \u06af\u0631\u0627\u06cc\u06cc "",subtitlelesson"":""\u06cc\u06a9\u06cc \u0627\u0632 \u0645\u0647\u0645\u062a\u0631\u06cc\u0646 \u0628\u062d\u062b \u0647\u0627 \u062f\u0631 \u0627\u06cc\u0646 \u062f\u0648\u0631\u0647"",lessons_list"":[{""subtitlelesson"":""\u0645\u0641\u0627\u0647\u06cc\u0645 \u0634\u0626 \u06af\u0631\u0627\u06cc\u06cc"",icon"":""fa fa-code"",label_lesson"":""lecture"",_id"":""6046cd7"",private_lesson"":""yes""},{""subtitlelesson"":""class & object"",icon"":""fa fa-code"",label_lesson"":""lecture"",private_lesson"":""yes"",_id"":""23019de""},{""subtitlelesson"":""\u0627\u0631\u062b \u0628\u0631\u06cc"",icon"":""fa fa-code"",label_lesson"":""sound"",private_lesson"":""yes"",_id"":""37c58e6""},{""subtitlelesson"":""\u0645\u062a\u063a\u06cc\u0631 \u0647\u0627\u06cc \u062e\u0635\u0648\u0635\u06cc"",icon"":""fa fa-code"",label_lesson"":""lecture"",private_lesson"":""yes"",_id"":""50e38d5""},{""_id"":""7be0048"",private_lesson"":""yes"",subtitlelesson"":""iterface""},{""_id"":""b425c9f"",private_lesson"":""yes"",subtitlelesson"":""Abstract class""}],scroll_y"":-80,_animation"":""fadeInUp"",custom_css"":"".elementory-section .course-section .panel-group .course-panel-heading .panel-heading-left .badge-item {\n\n    display: none;\n}""},elements"":[],widgetType"":""lessons""},{""id"":""203f0ff"",elType"":""widget"",settings"":{""image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":""\u067e\u0631\u0648\u0698\u0647 \u0647\u0627\u06cc \u0627\u0646\u062f\u0631\u0648\u06cc\u062f\u06cc"",subtitlelesson"":""\u0647\u0645\u0631\u0627\u0647 \u0628\u0627 \u06af\u0631\u0627\u0641\u06cc\u06a9 \u0648 xml"",lessons_list"":[{""subtitlelesson"":""\u0633\u0627\u062e\u062a \u0627\u0646\u0648\u0627\u0639 \u0628\u0631\u0646\u0627\u0645\u0647 \u062f\u0631 \u0645\u062d\u06cc\u0637 \u0627\u0646\u062f\u0631\u0648\u06cc\u062f"",icon"":""fa fa-code"",label_lesson"":""lecture"",_id"":""6046cd7"",private_lesson"":""yes""}],scroll_y"":-80,_animation"":""fadeInUp""},elements"":[],widgetType"":""lessons""},{""id"":""d2a9b65"",elType"":""widget"",settings"":{""image"":{""id"":2619,url"":""https:\/\/itech-co.ir\/wp-content\/uploads\/2018\/11\/java.png"",alt"":"""",source"":""library"",size"":""""},titlelesson"":""\u0645\u0628\u0627\u062d\u062b \u0648\u06cc\u0698\u0647 \u062f\u0631 \u062c\u0627\u0648\u0627"",lessons_list"":[{""subtitlelesson"":""array list , hashmap,..."",icon"":""fa fa-code"",label_lesson"":""lecture"",_id"":""6046cd7"",private_lesson"":""yes""}],scroll_y"":-80,_animation"":""fadeInUp""},elements"":[],widgetType"":""lessons""}],isInner"":false}],isInner"":false}]",80,,,,,,,no,1,119,3989,https://itech-co.ir/wp-content/uploads/2018/11/android.jpg,برنامه نویسی,آموزش,آموزش برنامه نویسی,آموزش برنامه نویسی جاوا,آموزش برنامه نویسی اندروید,آموزش جاوا,موبایل,java,3.21.2,به محض تکمیل ظرفیت,,90,4,1,,,,,,,,,,,
کد ندارد,variable,دوره پایتون جامع,0 تا 100 پایتون همراه با پروژه,<h3>در این دوره چه آموزش داده می شود؟</h3>
\nآموزش زبان برنامه نویسی پایتون از مقدماتی تا پیشرفته ، همراه با پروژه های متنوع .
\n
\nدر این دوره شما با اصول اولیه برنامه نویسی و توانایی حل مسأله آشنا میشوید.
\n
\nتجربه کار تیمی و انجام پروژه های مرتبط.
\n<h4><strong>پیش نیاز های این دوره آموزشی</strong></h4>
\nهمانطور که در اول گفتیم دوره از مقدماتی  تا پیشرفته است پس  پیش نیاز خاصی ندارد.
\n
\nفقط داشتن آشنایی با اصول اولیه کامپیوتر و ICDL جز نکات مثبت در این دوره محسوب میشود.
\n
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nآشنایی با اصول اولیه برنامه نویسی
\n
\nکاربرد ها و تعریف ابزار های برنامه نویسی
\n<h4>نصبIDE تمرین</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>تئوری های مربوطه مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>معرفی انواع زبان های برنامه نویسی و کاربردی آنها مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nانواع متغیر ها
\n<h4>معرفی انواع متغیر ها و کاربرد آنها مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>آشنایی با توابع مخصوص هر متغیر مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>انواع استخراج از متغیر ها تمرین</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nساختار شرط
\n<h4>معرفی و طبقه بندی انواع ساختار های شزطی مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>کاربرد ها رایگان</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nساختار تکرار
\n<h4>حلقه for و کاربردها مقاله</h4>
\nfor and while
\n
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>حلقه while و کاربردها مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nتوابع
\n
\nانواع توابع در پایتون همراه با حل مسئله
\n<h4>پیاده سازی تمام ساختار های تابع در پایتون مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nشی گرایی
\n<h4>آشنایی با Class , Object, Property, Method مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>ارث بری و Override مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>آشنایی با متد های خاص مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>متغیر های خصوصی و کپسوله سازی مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nآشنایی با کتابخانه ها
\n<h4>معرفی کتابخانه های معروف و کاربردهای آنها مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>نحوه استفاده از کتابخانه ها مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nکار با فایل
\n<h4>نحوه استفاده از فایل های متنی مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nرابط کاربری گرافیکی
\n<h4>معرفی کتابخانه های GUI پایتون مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>کار با کتابخانه Tkinter مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nArgparse
\n<h4>نحوه استفاده از کتابخانه argparse و کاربردها مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nچند رشته ای
\n<h4>معرفی Multi Threading مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>نحوه استفاده از کتابخانه و برنامه نویسی چند رشته ای مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<img src="https://itech-co.ir/wp-content/uploads/2018/11/python1.png" />
\nبرنامه نویسی سوکت
\n<h4>معرفی Socket Programming مقاله</h4>
\nخصوصی
\nاین بخش خصوصی می باشد. برای دسترسی کامل به دروس این دوره باید این دوره را خریداری نمایید.
\n<h4>برنامه نویسی سوکت با پایتون مقاله</h4>
\nخصوصی
